sample_index,time_sec,predicted_ecg_rendered,marker_color_hex,marker_red_8bit,marker_green_8bit,marker_blue_8bit,jet_colormap_position_approx,jet_rgb_distance_8bit,svg_x,svg_y,svg_marker_path_id
250,0.125,0.012792563,#000089,0,0,137,0.007843137,0,133.366992,187.452857,#C0_0_93f72b35f6
251,0.1255,0.012884759,#000089,0,0,137,0.007843137,0,133.491828,187.437056,#C0_0_93f72b35f6
252,0.126,0.012978232,#000089,0,0,137,0.007843137,0,133.616665,187.421036,#C0_0_93f72b35f6
253,0.1265,0.013073554,#000089,0,0,137,0.007843137,0,133.741501,187.404699,#C0_0_93f72b35f6
254,0.127,0.01317117,#000089,0,0,137,0.007843137,0,133.866338,187.387969,#C0_0_93f72b35f6
255,0.1275,0.013268856,#000089,0,0,137,0.007843137,0,133.991174,187.371227,#C0_0_93f72b35f6
256,0.128,0.013364289,#000089,0,0,137,0.007843137,0,134.11601,187.354871,#C0_0_93f72b35f6
257,0.1285,0.013456875,#000089,0,0,137,0.007843137,0,134.240847,187.339003,#C0_0_93f72b35f6
258,0.129,0.013546422,#000089,0,0,137,0.007843137,0,134.365683,187.323656,#C0_0_93f72b35f6
259,0.1295,0.013633651,#000089,0,0,137,0.007843137,0,134.490519,187.308706,#C0_0_93f72b35f6
260,0.13,0.013719347,#000089,0,0,137,0.007843137,0,134.615356,187.294019,#C0_0_93f72b35f6
261,0.1305,0.013803105,#000089,0,0,137,0.007843137,0,134.740192,187.279664,#C0_0_93f72b35f6
262,0.131,0.013884307,#000089,0,0,137,0.007843137,0,134.865028,187.265747,#C0_0_93f72b35f6
263,0.1315,0.013960941,#000089,0,0,137,0.007843137,0,134.989865,187.252613,#C0_0_93f72b35f6
264,0.132,0.014032283,#000089,0,0,137,0.007843137,0,135.114701,187.240386,#C0_0_93f72b35f6
265,0.1325,0.014099266,#000089,0,0,137,0.007843137,0,135.239538,187.228906,#C0_0_93f72b35f6
266,0.133,0.014161482,#000089,0,0,137,0.007843137,0,135.364374,187.218243,#C0_0_93f72b35f6
267,0.1335,0.014219217,#000089,0,0,137,0.007843137,0,135.48921,187.208348,#C0_0_93f72b35f6
268,0.134,0.014274321,#000089,0,0,137,0.007843137,0,135.614047,187.198904,#C0_0_93f72b35f6
269,0.1345,0.014329413,#000089,0,0,137,0.007843137,0,135.738883,187.189462,#C0_0_93f72b35f6
270,0.135,0.014384802,#000089,0,0,137,0.007843137,0,135.863719,187.179969,#C0_0_93f72b35f6
271,0.1355,0.014437152,#000089,0,0,137,0.007843137,0,135.988556,187.170997,#C0_0_93f72b35f6
272,0.136,0.01448523,#000089,0,0,137,0.007843137,0,136.113392,187.162757,#C0_0_93f72b35f6
273,0.1365,0.014530327,#000089,0,0,137,0.007843137,0,136.238228,187.155028,#C0_0_93f72b35f6
274,0.137,0.014572034,#000089,0,0,137,0.007843137,0,136.363065,187.14788,#C0_0_93f72b35f6
275,0.1375,0.014610731,#000089,0,0,137,0.007843137,0,136.487901,187.141248,#C0_0_93f72b35f6
276,0.138,0.014648989,#000089,0,0,137,0.007843137,0,136.612738,187.134691,#C0_0_93f72b35f6
277,0.1385,0.014689377,#000089,0,0,137,0.007843137,0,136.737574,187.127769,#C0_0_93f72b35f6
278,0.139,0.01473137,#000089,0,0,137,0.007843137,0,136.86241,187.120572,#C0_0_93f72b35f6
279,0.1395,0.014771409,#000089,0,0,137,0.007843137,0,136.987247,187.11371,#C0_0_93f72b35f6
280,0.14,0.014807946,#000089,0,0,137,0.007843137,0,137.112083,187.107448,#C0_0_93f72b35f6
281,0.1405,0.014840457,#000089,0,0,137,0.007843137,0,137.236919,187.101876,#C0_0_93f72b35f6
282,0.141,0.014867694,#000089,0,0,137,0.007843137,0,137.361756,187.097208,#C0_0_93f72b35f6
283,0.1415,0.014889172,#000089,0,0,137,0.007843137,0,137.486592,187.093527,#C0_0_93f72b35f6
284,0.142,0.014906956,#000089,0,0,137,0.007843137,0,137.611428,187.090479,#C0_0_93f72b35f6
285,0.1425,0.014925522,#000089,0,0,137,0.007843137,0,137.736265,187.087297,#C0_0_93f72b35f6
286,0.143,0.014944748,#000089,0,0,137,0.007843137,0,137.861101,187.084002,#C0_0_93f72b35f6
287,0.1435,0.014960636,#000089,0,0,137,0.007843137,0,137.985938,187.081279,#C0_0_93f72b35f6
288,0.144,0.014971734,#000089,0,0,137,0.007843137,0,138.110774,187.079377,#C0_0_93f72b35f6
289,0.1445,0.014977533,#000089,0,0,137,0.007843137,0,138.23561,187.078383,#C0_0_93f72b35f6
290,0.145,0.014977487,#000089,0,0,137,0.007843137,0,138.360447,187.078391,#C0_0_93f72b35f6
291,0.1455,0.014972241,#000089,0,0,137,0.007843137,0,138.485283,187.07929,#C0_0_93f72b35f6
292,0.146,0.014963775,#000089,0,0,137,0.007843137,0,138.610119,187.080741,#C0_0_93f72b35f6
293,0.1465,0.014955916,#000089,0,0,137,0.007843137,0,138.734956,187.082088,#C0_0_93f72b35f6
294,0.147,0.014949474,#000089,0,0,137,0.007843137,0,138.859792,187.083192,#C0_0_93f72b35f6
295,0.1475,0.014940343,#000089,0,0,137,0.007843137,0,138.984628,187.084757,#C0_0_93f72b35f6
296,0.148,0.014926923,#000089,0,0,137,0.007843137,0,139.109465,187.087057,#C0_0_93f72b35f6
297,0.1485,0.014911017,#000089,0,0,137,0.007843137,0,139.234301,187.089783,#C0_0_93f72b35f6
298,0.149,0.01489433,#000089,0,0,137,0.007843137,0,139.359138,187.092643,#C0_0_93f72b35f6
299,0.1495,0.014877065,#000089,0,0,137,0.007843137,0,139.483974,187.095602,#C0_0_93f72b35f6
300,0.15,0.014859642,#000089,0,0,137,0.007843137,0,139.60881,187.098588,#C0_0_93f72b35f6
301,0.1505,0.014845568,#000089,0,0,137,0.007843137,0,139.733647,187.101,#C0_0_93f72b35f6
302,0.151,0.014836285,#000089,0,0,137,0.007843137,0,139.858483,187.102591,#C0_0_93f72b35f6
303,0.1515,0.014828858,#000089,0,0,137,0.007843137,0,139.983319,187.103864,#C0_0_93f72b35f6
304,0.152,0.014821593,#000089,0,0,137,0.007843137,0,140.108156,187.105109,#C0_0_93f72b35f6
305,0.1525,0.014816511,#000089,0,0,137,0.007843137,0,140.232992,187.10598,#C0_0_93f72b35f6
306,0.153,0.014816354,#000089,0,0,137,0.007843137,0,140.357828,187.106007,#C0_0_93f72b35f6
307,0.1535,0.014822107,#000089,0,0,137,0.007843137,0,140.482665,187.105021,#C0_0_93f72b35f6
308,0.154,0.0148345,#000089,0,0,137,0.007843137,0,140.607501,187.102897,#C0_0_93f72b35f6
309,0.1545,0.014854665,#00008d,0,0,141,0.011764706,0,140.732338,187.099441,#C0_0_93f72b35f6
310,0.155,0.014881797,#00008d,0,0,141,0.011764706,0,140.857174,187.094791,#C0_0_93f72b35f6
311,0.1555,0.014913759,#000089,0,0,137,0.007843137,0,140.98201,187.089313,#C0_0_93f72b35f6
312,0.156,0.014948931,#000089,0,0,137,0.007843137,0,141.106847,187.083285,#C0_0_93f72b35f6
313,0.1565,0.014986122,#000089,0,0,137,0.007843137,0,141.231683,187.076911,#C0_0_93f72b35f6
314,0.157,0.015024159,#000089,0,0,137,0.007843137,0,141.356519,187.070392,#C0_0_93f72b35f6
315,0.1575,0.015062348,#000089,0,0,137,0.007843137,0,141.481356,187.063847,#C0_0_93f72b35f6
316,0.158,0.015102368,#000089,0,0,137,0.007843137,0,141.606192,187.056988,#C0_0_93f72b35f6
317,0.1585,0.015146666,#000084,0,0,132,0.003921569,0,141.731028,187.049396,#C0_0_93f72b35f6
318,0.159,0.01519562,#000084,0,0,132,0.003921569,0,141.855865,187.041006,#C0_0_93f72b35f6
319,0.1595,0.015247631,#000089,0,0,137,0.007843137,0,141.980701,187.032092,#C0_0_93f72b35f6
320,0.16,0.015299724,#000089,0,0,137,0.007843137,0,142.105538,187.023164,#C0_0_93f72b35f6
321,0.1605,0.015349868,#00008d,0,0,141,0.011764706,0,142.230374,187.01457,#C0_0_93f72b35f6
322,0.161,0.015398115,#00008d,0,0,141,0.011764706,0,142.35521,187.006301,#C0_0_93f72b35f6
323,0.1615,0.015445412,#000096,0,0,150,0.019607843,0,142.480047,186.998195,#C0_0_93f72b35f6
324,0.162,0.015492966,#00009b,0,0,155,0.023529412,0,142.604883,186.990045,#C0_0_93f72b35f6
325,0.1625,0.015540962,#0000a4,0,0,164,0.031372549,0,142.729719,186.981819,#C0_0_93f72b35f6
326,0.163,0.015588265,#0000ad,0,0,173,0.039215686,0,142.854556,186.973712,#C0_0_93f72b35f6
327,0.1635,0.015633811,#0000b6,0,0,182,0.047058824,0,142.979392,186.965906,#C0_0_93f72b35f6
328,0.164,0.01567777,#0000c4,0,0,196,0.058823529,0,143.104228,186.958372,#C0_0_93f72b35f6
329,0.1645,0.015720527,#0000d1,0,0,209,0.070588235,0,143.229065,186.951044,#C0_0_93f72b35f6
330,0.165,0.015761365,#0000e3,0,0,227,0.08627451,0,143.353901,186.944045,#C0_0_93f72b35f6
331,0.1655,0.015799956,#0000f1,0,0,241,0.098039216,0,143.478738,186.937431,#C0_0_93f72b35f6
332,0.166,0.015837678,#0000ff,0,0,255,0.109803922,0,143.603574,186.930966,#C0_0_93f72b35f6
333,0.1665,0.015875172,#0004ff,0,4,255,0.129411765,1,143.72841,186.92454,#C0_0_93f72b35f6
334,0.167,0.015910496,#0010ff,0,16,255,0.141176471,0,143.853247,186.918486,#C0_0_93f72b35f6
335,0.1675,0.015942646,#0020ff,0,32,255,0.156862745,0,143.978083,186.912976,#C0_0_93f72b35f6
336,0.168,0.015973243,#0028ff,0,40,255,0.164705882,0,144.102919,186.907732,#C0_0_93f72b35f6
337,0.1685,0.016004862,#0034ff,0,52,255,0.176470588,1,144.227756,186.902313,#C0_0_93f72b35f6
338,0.169,0.01603994,#0038ff,0,56,255,0.180392157,0,144.352592,186.896301,#C0_0_93f72b35f6
339,0.1695,0.016078747,#003cff,0,60,255,0.184313725,1,144.477428,186.88965,#C0_0_93f72b35f6
340,0.17,0.016121254,#0040ff,0,64,255,0.188235294,0,144.602265,186.882365,#C0_0_93f72b35f6
341,0.1705,0.016168556,#0040ff,0,64,255,0.188235294,0,144.727101,186.874258,#C0_0_93f72b35f6
342,0.171,0.016218864,#003cff,0,60,255,0.184313725,1,144.851938,186.865636,#C0_0_93f72b35f6
343,0.1715,0.016268016,#003cff,0,60,255,0.184313725,1,144.976774,186.857212,#C0_0_93f72b35f6
344,0.172,0.01631547,#0038ff,0,56,255,0.180392157,0,145.10161,186.849079,#C0_0_93f72b35f6
345,0.1725,0.016364225,#0030ff,0,48,255,0.17254902,0,145.226447,186.840723,#C0_0_93f72b35f6
346,0.173,0.016415075,#002cff,0,44,255,0.168627451,1,145.351283,186.832008,#C0_0_93f72b35f6
347,0.1735,0.016466275,#0028ff,0,40,255,0.164705882,0,145.476119,186.823233,#C0_0_93f72b35f6
348,0.174,0.01651733,#0020ff,0,32,255,0.156862745,0,145.600956,186.814483,#C0_0_93f72b35f6
349,0.1745,0.01656993,#0018ff,0,24,255,0.149019608,0,145.725792,186.805468,#C0_0_93f72b35f6
350,0.175,0.01662347,#0010ff,0,16,255,0.141176471,0,145.850628,186.796292,#C0_0_93f72b35f6
351,0.1755,0.016674635,#0008ff,0,8,255,0.133333333,0,145.975465,186.787523,#C0_0_93f72b35f6
352,0.176,0.016721675,#0000ff,0,0,255,0.109803922,0,146.100301,186.779461,#C0_0_93f72b35f6
353,0.1765,0.016763761,#0000ff,0,0,255,0.109803922,0,146.225138,186.772248,#C0_0_93f72b35f6
354,0.177,0.016800865,#0000fa,0,0,250,0.105882353,0,146.349974,186.765889,#C0_0_93f72b35f6
355,0.1775,0.016834216,#0000f1,0,0,241,0.098039216,0,146.47481,186.760173,#C0_0_93f72b35f6
356,0.178,0.016864633,#0000e3,0,0,227,0.08627451,0,146.599647,186.75496,#C0_0_93f72b35f6
357,0.1785,0.016893159,#0000da,0,0,218,0.078431373,0,146.724483,186.750071,#C0_0_93f72b35f6
358,0.179,0.016920046,#0000cd,0,0,205,0.066666667,0,146.849319,186.745463,#C0_0_93f72b35f6
359,0.1795,0.016943029,#0000c4,0,0,196,0.058823529,0,146.974156,186.741524,#C0_0_93f72b35f6
360,0.18,0.016963445,#0000bb,0,0,187,0.050980392,0,147.098992,186.738025,#C0_0_93f72b35f6
361,0.1805,0.016986486,#0000b2,0,0,178,0.043137255,0,147.223828,186.734076,#C0_0_93f72b35f6
362,0.181,0.017013851,#0000a8,0,0,168,0.035294118,0,147.348665,186.729386,#C0_0_93f72b35f6
363,0.1815,0.017045435,#0000a4,0,0,164,0.031372549,0,147.473501,186.723973,#C0_0_93f72b35f6
364,0.182,0.017082194,#00009b,0,0,155,0.023529412,0,147.598338,186.717673,#C0_0_93f72b35f6
365,0.1825,0.017125902,#000096,0,0,150,0.019607843,0,147.723174,186.710182,#C0_0_93f72b35f6
366,0.183,0.017176285,#000092,0,0,146,0.015686275,0,147.84801,186.701547,#C0_0_93f72b35f6
367,0.1835,0.017230321,#00008d,0,0,141,0.011764706,0,147.972847,186.692286,#C0_0_93f72b35f6
368,0.184,0.017287899,#00008d,0,0,141,0.011764706,0,148.097683,186.682418,#C0_0_93f72b35f6
369,0.1845,0.017349578,#000089,0,0,137,0.007843137,0,148.222519,186.671847,#C0_0_93f72b35f6
370,0.185,0.017413831,#000089,0,0,137,0.007843137,0,148.347356,186.660835,#C0_0_93f72b35f6
371,0.1855,0.017478917,#000089,0,0,137,0.007843137,0,148.472192,186.64968,#C0_0_93f72b35f6
372,0.186,0.017544518,#000089,0,0,137,0.007843137,0,148.597028,186.638437,#C0_0_93f72b35f6
373,0.1865,0.017612826,#000089,0,0,137,0.007843137,0,148.721865,186.62673,#C0_0_93f72b35f6
374,0.187,0.017683374,#000089,0,0,137,0.007843137,0,148.846701,186.614639,#C0_0_93f72b35f6
375,0.1875,0.017753181,#000089,0,0,137,0.007843137,0,148.971538,186.602675,#C0_0_93f72b35f6
376,0.188,0.017821944,#000089,0,0,137,0.007843137,0,149.096374,186.59089,#C0_0_93f72b35f6
377,0.1885,0.017889364,#000089,0,0,137,0.007843137,0,149.22121,186.579335,#C0_0_93f72b35f6
378,0.189,0.017954492,#00008d,0,0,141,0.011764706,0,149.346047,186.568173,#C0_0_93f72b35f6
379,0.1895,0.018015886,#00008d,0,0,141,0.011764706,0,149.470883,186.557651,#C0_0_93f72b35f6
380,0.19,0.018072075,#000092,0,0,146,0.015686275,0,149.595719,186.548021,#C0_0_93f72b35f6
381,0.1905,0.018125048,#000092,0,0,146,0.015686275,0,149.720556,186.538942,#C0_0_93f72b35f6
382,0.191,0.018173354,#000096,0,0,150,0.019607843,0,149.845392,186.530663,#C0_0_93f72b35f6
383,0.1915,0.018211817,#000096,0,0,150,0.019607843,0,149.970228,186.524071,#C0_0_93f72b35f6
384,0.192,0.018242234,#00009b,0,0,155,0.023529412,0,150.095065,186.518858,#C0_0_93f72b35f6
385,0.1925,0.01826985,#00009f,0,0,159,0.02745098,0,150.219901,186.514125,#C0_0_93f72b35f6
386,0.193,0.018296334,#0000a4,0,0,164,0.031372549,0,150.344738,186.509586,#C0_0_93f72b35f6
387,0.1935,0.018322987,#0000a8,0,0,168,0.035294118,0,150.469574,186.505018,#C0_0_93f72b35f6
388,0.194,0.018351338,#0000ad,0,0,173,0.039215686,0,150.59441,186.500159,#C0_0_93f72b35f6
389,0.1945,0.018380127,#0000b2,0,0,178,0.043137255,0,150.719247,186.495225,#C0_0_93f72b35f6
390,0.195,0.018405888,#0000b6,0,0,182,0.047058824,0,150.844083,186.49081,#C0_0_93f72b35f6
391,0.1955,0.018425434,#0000bb,0,0,187,0.050980392,0,150.968919,186.48746,#C0_0_93f72b35f6
392,0.196,0.018441287,#0000bb,0,0,187,0.050980392,0,151.093756,186.484743,#C0_0_93f72b35f6
393,0.1965,0.018459468,#0000bb,0,0,187,0.050980392,0,151.218592,186.481627,#C0_0_93f72b35f6
394,0.197,0.018481699,#0000bb,0,0,187,0.050980392,0,151.343428,186.477817,#C0_0_93f72b35f6
395,0.1975,0.018508854,#0000b6,0,0,182,0.047058824,0,151.468265,186.473163,#C0_0_93f72b35f6
396,0.198,0.018543016,#0000b2,0,0,178,0.043137255,0,151.593101,186.467308,#C0_0_93f72b35f6
397,0.1985,0.018582932,#0000ad,0,0,173,0.039215686,0,151.717938,186.460467,#C0_0_93f72b35f6
398,0.199,0.018625275,#0000a8,0,0,168,0.035294118,0,151.842774,186.45321,#C0_0_93f72b35f6
399,0.1995,0.018668715,#0000a4,0,0,164,0.031372549,0,151.96761,186.445765,#C0_0_93f72b35f6
400,0.2,0.01871142,#00009f,0,0,159,0.02745098,0,152.092447,186.438446,#C0_0_93f72b35f6
401,0.2005,0.018749054,#00009b,0,0,155,0.023529412,0,152.217283,186.431996,#C0_0_93f72b35f6
402,0.201,0.018781367,#000096,0,0,150,0.019607843,0,152.342119,186.426458,#C0_0_93f72b35f6
403,0.2015,0.018810582,#000092,0,0,146,0.015686275,0,152.466956,186.421451,#C0_0_93f72b35f6
404,0.202,0.018837066,#000092,0,0,146,0.015686275,0,152.591792,186.416912,#C0_0_93f72b35f6
405,0.2025,0.018860755,#00008d,0,0,141,0.011764706,0,152.716628,186.412852,#C0_0_93f72b35f6
406,0.203,0.018880943,#00008d,0,0,141,0.011764706,0,152.841465,186.409392,#C0_0_93f72b35f6
407,0.2035,0.018897788,#00008d,0,0,141,0.011764706,0,152.966301,186.406505,#C0_0_93f72b35f6
408,0.204,0.018910741,#000089,0,0,137,0.007843137,0,153.091138,186.404285,#C0_0_93f72b35f6
409,0.2045,0.018917486,#000089,0,0,137,0.007843137,0,153.215974,186.403129,#C0_0_93f72b35f6
410,0.205,0.01891891,#000089,0,0,137,0.007843137,0,153.34081,186.402885,#C0_0_93f72b35f6
411,0.2055,0.018917877,#000089,0,0,137,0.007843137,0,153.465647,186.403062,#C0_0_93f72b35f6
412,0.206,0.018916086,#000089,0,0,137,0.007843137,0,153.590483,186.403369,#C0_0_93f72b35f6
413,0.2065,0.018914365,#000089,0,0,137,0.007843137,0,153.715319,186.403664,#C0_0_93f72b35f6
414,0.207,0.01891297,#000089,0,0,137,0.007843137,0,153.840156,186.403903,#C0_0_93f72b35f6
415,0.2075,0.018912731,#000089,0,0,137,0.007843137,0,153.964992,186.403944,#C0_0_93f72b35f6
416,0.208,0.018915625,#000089,0,0,137,0.007843137,0,154.089828,186.403448,#C0_0_93f72b35f6
417,0.2085,0.018923519,#000089,0,0,137,0.007843137,0,154.214665,186.402095,#C0_0_93f72b35f6
418,0.209,0.018936578,#000089,0,0,137,0.007843137,0,154.339501,186.399857,#C0_0_93f72b35f6
419,0.2095,0.018955296,#000089,0,0,137,0.007843137,0,154.464337,186.396649,#C0_0_93f72b35f6
420,0.21,0.018980461,#000089,0,0,137,0.007843137,0,154.589174,186.392336,#C0_0_93f72b35f6
421,0.2105,0.019012459,#000084,0,0,132,0.003921569,0,154.71401,186.386852,#C0_0_93f72b35f6
422,0.211,0.019051266,#000089,0,0,137,0.007843137,0,154.838847,186.380201,#C0_0_93f72b35f6
423,0.2115,0.019095307,#000089,0,0,137,0.007843137,0,154.963683,186.372653,#C0_0_93f72b35f6
424,0.212,0.019143175,#000089,0,0,137,0.007843137,0,155.088519,186.364449,#C0_0_93f72b35f6
425,0.2125,0.019193027,#00008d,0,0,141,0.011764706,0,155.213356,186.355905,#C0_0_93f72b35f6
426,0.213,0.019242681,#000092,0,0,146,0.015686275,0,155.338192,186.347395,#C0_0_93f72b35f6
427,0.2135,0.019293421,#00009b,0,0,155,0.023529412,0,155.463028,186.338699,#C0_0_93f72b35f6
428,0.214,0.019347806,#00009f,0,0,159,0.02745098,0,155.587865,186.329378,#C0_0_93f72b35f6
429,0.2145,0.019405932,#0000a8,0,0,168,0.035294118,0,155.712701,186.319416,#C0_0_93f72b35f6
430,0.215,0.01946648,#0000ad,0,0,173,0.039215686,0,155.837537,186.309039,#C0_0_93f72b35f6
431,0.2155,0.019529344,#0000b6,0,0,182,0.047058824,0,155.962374,186.298265,#C0_0_93f72b35f6
432,0.216,0.019595668,#0000bb,0,0,187,0.050980392,0,156.08721,186.286898,#C0_0_93f72b35f6
433,0.2165,0.019664302,#0000bb,0,0,187,0.050980392,0,156.212047,186.275135,#C0_0_93f72b35f6
434,0.217,0.01973324,#0000bf,0,0,191,0.054901961,0,156.336883,186.26332,#C0_0_93f72b35f6
435,0.2175,0.019803741,#0000bf,0,0,191,0.054901961,0,156.461719,186.251237,#C0_0_93f72b35f6
436,0.218,0.019876822,#0000bb,0,0,187,0.050980392,0,156.586556,186.238712,#C0_0_93f72b35f6
437,0.2185,0.01995209,#0000bb,0,0,187,0.050980392,0,156.711392,186.225812,#C0_0_93f72b35f6
438,0.219,0.020030801,#0000b6,0,0,182,0.047058824,0,156.836228,186.212322,#C0_0_93f72b35f6
439,0.2195,0.020113941,#0000b2,0,0,178,0.043137255,0,156.961065,186.198073,#C0_0_93f72b35f6
440,0.22,0.020200681,#0000b2,0,0,178,0.043137255,0,157.085901,186.183207,#C0_0_93f72b35f6
441,0.2205,0.020288191,#0000ad,0,0,173,0.039215686,0,157.210738,186.168209,#C0_0_93f72b35f6
442,0.221,0.02037367,#0000ad,0,0,173,0.039215686,0,157.335574,186.153559,#C0_0_93f72b35f6
443,0.2215,0.02045765,#0000ad,0,0,173,0.039215686,0,157.46041,186.139166,#C0_0_93f72b35f6
444,0.222,0.020541601,#0000ad,0,0,173,0.039215686,0,157.585247,186.124778,#C0_0_93f72b35f6
445,0.2225,0.020627454,#0000b2,0,0,178,0.043137255,0,157.710083,186.110064,#C0_0_93f72b35f6
446,0.223,0.020718686,#0000b2,0,0,178,0.043137255,0,157.834919,186.094428,#C0_0_93f72b35f6
447,0.2235,0.020815654,#0000b6,0,0,182,0.047058824,0,157.959756,186.077809,#C0_0_93f72b35f6
448,0.224,0.020917208,#0000bf,0,0,191,0.054901961,0,158.084592,186.060404,#C0_0_93f72b35f6
449,0.2245,0.021024901,#0000c4,0,0,196,0.058823529,0,158.209428,186.041947,#C0_0_93f72b35f6
450,0.225,0.021140021,#0000cd,0,0,205,0.066666667,0,158.334265,186.022217,#C0_0_93f72b35f6
451,0.2255,0.021262854,#0000d6,0,0,214,0.074509804,0,158.459101,186.001165,#C0_0_93f72b35f6
452,0.226,0.021394154,#0000df,0,0,223,0.082352941,0,158.583938,185.978662,#C0_0_93f72b35f6
453,0.2265,0.021535035,#0000e8,0,0,232,0.090196078,0,158.708774,185.954517,#C0_0_93f72b35f6
454,0.227,0.021685123,#0000f1,0,0,241,0.098039216,0,158.83361,185.928794,#C0_0_93f72b35f6
455,0.2275,0.021841926,#0000fa,0,0,250,0.105882353,0,158.958447,185.90192,#C0_0_93f72b35f6
456,0.228,0.022004302,#0000ff,0,0,255,0.109803922,0,159.083283,185.874091,#C0_0_93f72b35f6
457,0.2285,0.022174648,#0000ff,0,0,255,0.109803922,0,159.208119,185.844896,#C0_0_93f72b35f6
458,0.229,0.022356419,#0000ff,0,0,255,0.109803922,0,159.332956,185.813743,#C0_0_93f72b35f6
459,0.2295,0.022549439,#0004ff,0,4,255,0.129411765,1,159.457792,185.780662,#C0_0_93f72b35f6
460,0.23,0.022753189,#0004ff,0,4,255,0.129411765,1,159.582628,185.745742,#C0_0_93f72b35f6
461,0.2305,0.022969274,#0008ff,0,8,255,0.133333333,0,159.707465,185.708708,#C0_0_93f72b35f6
462,0.231,0.023196521,#0008ff,0,8,255,0.133333333,0,159.832301,185.669761,#C0_0_93f72b35f6
463,0.2315,0.023433769,#0008ff,0,8,255,0.133333333,0,159.957138,185.6291,#C0_0_93f72b35f6
464,0.232,0.023682639,#0008ff,0,8,255,0.133333333,0,160.081974,185.586447,#C0_0_93f72b35f6
465,0.2325,0.023944941,#000cff,0,12,255,0.137254902,1,160.20681,185.541492,#C0_0_93f72b35f6
466,0.233,0.024223032,#000cff,0,12,255,0.137254902,1,160.331647,185.493831,#C0_0_93f72b35f6
467,0.2335,0.024518534,#0010ff,0,16,255,0.141176471,0,160.456483,185.443186,#C0_0_93f72b35f6
468,0.234,0.024832264,#0010ff,0,16,255,0.141176471,0,160.581319,185.389417,#C0_0_93f72b35f6
469,0.2345,0.025164088,#0010ff,0,16,255,0.141176471,0,160.706156,185.332547,#C0_0_93f72b35f6
470,0.235,0.025511665,#0014ff,0,20,255,0.145098039,1,160.830992,185.272977,#C0_0_93f72b35f6
471,0.2355,0.025874535,#0014ff,0,20,255,0.145098039,1,160.955828,185.210786,#C0_0_93f72b35f6
472,0.236,0.026256899,#0014ff,0,20,255,0.145098039,1,161.080665,185.145254,#C0_0_93f72b35f6
473,0.2365,0.026661465,#0010ff,0,16,255,0.141176471,0,161.205501,185.075917,#C0_0_93f72b35f6
474,0.237,0.027086761,#0010ff,0,16,255,0.141176471,0,161.330338,185.003027,#C0_0_93f72b35f6
475,0.2375,0.027533005,#000cff,0,12,255,0.137254902,1,161.455174,184.926547,#C0_0_93f72b35f6
476,0.238,0.028001391,#0008ff,0,8,255,0.133333333,0,161.58001,184.846272,#C0_0_93f72b35f6
477,0.2385,0.028489983,#0004ff,0,4,255,0.129411765,1,161.704847,184.762534,#C0_0_93f72b35f6
478,0.239,0.028995566,#0000ff,0,0,255,0.109803922,0,161.829683,184.675884,#C0_0_93f72b35f6
479,0.2395,0.029517947,#0000ff,0,0,255,0.109803922,0,161.954519,184.586355,#C0_0_93f72b35f6
480,0.24,0.030057564,#0000ff,0,0,255,0.109803922,0,162.079356,184.493872,#C0_0_93f72b35f6
481,0.2405,0.030610642,#0000ff,0,0,255,0.109803922,0,162.204192,184.399082,#C0_0_93f72b35f6
482,0.241,0.031174497,#0000ff,0,0,255,0.109803922,0,162.329028,184.302445,#C0_0_93f72b35f6
483,0.2415,0.031753289,#0000ff,0,0,255,0.109803922,0,162.453865,184.203248,#C0_0_93f72b35f6
484,0.242,0.032350898,#0000fa,0,0,250,0.105882353,0,162.578701,184.100826,#C0_0_93f72b35f6
485,0.2425,0.032964722,#0000fa,0,0,250,0.105882353,0,162.703538,183.995625,#C0_0_93f72b35f6
486,0.243,0.033590168,#0000fa,0,0,250,0.105882353,0,162.828374,183.888432,#C0_0_93f72b35f6
487,0.2435,0.034225003,#0000fa,0,0,250,0.105882353,0,162.95321,183.77963,#C0_0_93f72b35f6
488,0.244,0.03487044,#0000fa,0,0,250,0.105882353,0,163.078047,183.669011,#C0_0_93f72b35f6
489,0.2445,0.035528975,#0000f6,0,0,246,0.101960784,0,163.202883,183.556147,#C0_0_93f72b35f6
490,0.245,0.036200213,#0000f6,0,0,246,0.101960784,0,163.327719,183.441106,#C0_0_93f72b35f6
491,0.2455,0.036880338,#0000f1,0,0,241,0.098039216,0,163.452556,183.324542,#C0_0_93f72b35f6
